transaction_group_id,transaction_type,year,franchise_id_to,franchise_id_from,player_id,extension_year,draft_year,draft_round,draft_franchise_id_original,processed_at
140,TRADE,2005,6,8,25020,,,,,2005-02-26 04:30:00.00
140,TRADE,2005,6,8,11852,,,,,2005-02-26 04:30:00.00
141,TRADE,2005,7,13,24994,,,,,2005-02-26 11:48:00.00
141,TRADE,2005,13,7,,,2006,4,7,2005-02-26 11:48:00.00
142,TRADE,2005,24,16,24827,,,,,2005-02-26 11:52:00.00
142,TRADE,2005,24,16,25865,,,,,2005-02-26 11:52:00.00
142,TRADE,2005,24,16,25098,,,,,2005-02-26 11:52:00.00
142,TRADE,2005,24,16,24936,,,,,2005-02-26 11:52:00.00
142,TRADE,2005,24,16,,,2006,3,16,2005-02-26 11:52:00.00
142,TRADE,2005,24,16,,,2006,4,16,2005-02-26 11:52:00.00
142,TRADE,2005,16,24,25258,,,,,2005-02-26 11:52:00.00
142,TRADE,2005,16,24,24671,,,,,2005-02-26 11:52:00.00
142,TRADE,2005,16,24,25485,,,,,2005-02-26 11:52:00.00
143,SIGN,2005,8,,23452,,,,,2005-02-26 12:19:00.00
144,SIGN,2005,13,,24876,,,,,2005-02-26 12:22:00.00
145,SIGN,2005,22,,25102,,,,,2005-02-26 12:23:00.00
146,SIGN,2005,23,,11789,,,,,2005-02-26 12:26:00.00
147,SIGN,2005,19,,24431,,,,,2005-02-26 12:29:00.00
148,SIGN,2005,12,,15036,,,,,2005-02-26 12:30:00.00
149,SIGN,2005,24,,14146,,,,,2005-02-26 12:33:00.00
150,SIGN,2005,5,,14800,,,,,2005-02-26 12:34:00.00
151,SIGN,2005,17,,25445,,,,,2005-02-26 12:38:00.00
152,SIGN,2005,1,,15877,,,,,2005-02-26 12:40:00.00
152,SIGN,2005,6,,12616,,,,,2005-02-26 12:40:00.00
153,SIGN,2005,15,,15655,,,,,2005-02-26 12:43:00.00
154,SIGN,2005,2,,22458,,,,,2005-02-26 12:46:00.00
155,SIGN,2005,21,,24602,,,,,2005-02-26 12:47:00.00
156,SIGN,2005,9,,24869,,,,,2005-02-26 12:48:00.00
157,SIGN,2005,10,,13599,,,,,2005-02-26 12:49:00.00
158,SIGN,2005,1,,21235,,,,,2005-02-26 12:52:00.00
159,SIGN,2005,12,,10220,,,,,2005-02-26 12:54:00.00
160,SIGN,2005,19,,24651,,,,,2005-02-26 12:56:00.00
161,SIGN,2005,13,,22784,,,,,2005-02-26 12:57:00.00
162,SIGN,2005,23,,22314,,,,,2005-02-26 12:58:00.00
163,SIGN,2005,21,,14796,,,,,2005-02-26 13:03:00.00
164,SIGN,2005,12,,25772,,,,,2005-02-26 13:05:00.00
165,SIGN,2005,21,,19004,,,,,2005-02-26 13:06:00.00
166,TRADE,2005,7,5,26516,,,,,2005-03-02 01:53:00.00
166,TRADE,2005,7,5,14800,,,,,2005-03-02 01:53:00.00
166,TRADE,2005,5,7,13559,,,,,2005-03-02 01:53:00.00
166,TRADE,2005,5,7,,,2006,3,7,2005-03-02 01:53:00.00
167,TRADE,2005,16,20,16394,,,,,2005-03-02 01:59:00.00
167,TRADE,2005,16,20,,,2006,4,20,2005-03-02 01:59:00.00
167,TRADE,2005,20,16,17371,,,,,2005-03-02 01:59:00.00
168,TRADE,2005,8,13,24709,,,,,2005-03-03 00:10:00.00
168,TRADE,2005,8,13,,,2006,2,16,2005-03-03 00:10:00.00
168,TRADE,2005,8,13,,,2006,3,24,2005-03-03 00:10:00.00
168,TRADE,2005,8,13,,,2006,3,13,2005-03-03 00:10:00.00
168,TRADE,2005,8,13,,,2006,3,10,2005-03-03 00:10:00.00
168,TRADE,2005,13,8,26281,,,,,2005-03-03 00:10:00.00
168,TRADE,2005,13,8,23858,,,,,2005-03-03 00:10:00.00
168,TRADE,2005,13,8,,,2006,4,6,2005-03-03 00:10:00.00
169,TRADE,2005,7,2,24738,,,,,2005-03-03 00:33:00.00
169,TRADE,2005,2,7,25969,,,,,2005-03-03 00:33:00.00
170,TRADE,2005,3,10,25203,,,,,2005-03-04 00:02:00.00
170,TRADE,2005,3,10,24903,,,,,2005-03-04 00:02:00.00
170,TRADE,2005,10,3,24010,,,,,2005-03-04 00:02:00.00
171,EXTEND,2005,18,,25921,2006,,,,2005-03-04 17:04:00.00
172,EXTEND,2005,18,,24935,2007,,,,2005-03-04 17:05:00.00
172,EXTEND,2005,18,,25752,2006,,,,2005-03-04 17:05:00.00
172,EXTEND,2005,18,,25804,2006,,,,2005-03-04 17:05:00.00
172,EXTEND,2005,18,,24542,2006,,,,2005-03-04 17:05:00.00
172,EXTEND,2005,18,,26319,2007,,,,2005-03-04 17:05:00.00
172,EXTEND,2005,18,,26094,2007,,,,2005-03-04 17:05:00.00
173,TRADE,2005,2,10,19349,,,,,2005-03-05 02:03:00.00
173,TRADE,2005,2,10,,,2006,2,10,2005-03-05 02:03:00.00
173,TRADE,2005,10,2,20955,,,,,2005-03-05 02:03:00.00
173,TRADE,2005,10,2,25032,,,,,2005-03-05 02:03:00.00
174,SIGN,2005,22,,25293,,,,,2005-03-05 12:12:00.00
175,SIGN,2005,8,,25452,,,,,2005-03-05 12:13:00.00
176,SIGN,2005,19,,25124,,,,,2005-03-05 12:14:00.00
177,SIGN,2005,24,,15663,,,,,2005-03-05 12:15:00.00
178,SIGN,2005,13,,24704,,,,,2005-03-05 12:17:00.00
179,SIGN,2005,6,,25860,,,,,2005-03-05 12:18:00.00
180,SIGN,2005,1,,15077,,,,,2005-03-05 12:19:00.00
181,SIGN,2005,17,,20127,,,,,2005-03-05 12:21:00.00
182,SIGN,2005,23,,14257,,,,,2005-03-05 12:22:00.00
183,SIGN,2005,12,,21667,,,,,2005-03-05 12:23:00.00
184,SIGN,2005,11,,14612,,,,,2005-03-05 12:24:00.00
185,SIGN,2005,2,,24486,,,,,2005-03-05 12:25:00.00
186,SIGN,2005,20,,24639,,,,,2005-03-05 12:27:00.00
187,SIGN,2005,21,,23274,,,,,2005-03-05 12:30:00.00
188,SIGN,2005,16,,25558,,,,,2005-03-05 12:32:00.00
189,SIGN,2005,18,,25241,,,,,2005-03-05 12:33:00.00
190,SIGN,2005,9,,24913,,,,,2005-03-05 12:34:00.00
191,SIGN,2005,10,,23376,,,,,2005-03-05 12:37:00.00
192,SIGN,2005,8,,24784,,,,,2005-03-05 12:38:00.00
193,SIGN,2005,1,,18730,,,,,2005-03-05 12:41:00.00
194,SIGN,2005,6,,23009,,,,,2005-03-05 12:42:00.00
195,SIGN,2005,19,,25180,,,,,2005-03-05 12:43:00.00
196,SIGN,2005,12,,19235,,,,,2005-03-05 12:46:00.00
196,SIGN,2005,23,,24328,,,,,2005-03-05 12:46:00.00
197,SIGN,2005,17,,24616,,,,,2005-03-05 12:48:00.00
198,SIGN,2005,24,,11232,,,,,2005-03-05 12:49:00.00
199,SIGN,2005,2,,25484,,,,,2005-03-05 12:50:00.00
200,SIGN,2005,21,,25639,,,,,2005-03-05 12:51:00.00
201,SIGN,2005,16,,23243,,,,,2005-03-05 12:54:00.00
202,SIGN,2005,23,,24214,,,,,2005-03-05 12:55:00.00
203,SIGN,2005,21,,25119,,,,,2005-03-05 12:57:00.00
203,SIGN,2005,23,,15025,,,,,2005-03-05 12:57:00.00
204,SIGN,2005,21,,23153,,,,,2005-03-05 12:58:00.00
205,TRADE,2005,9,23,24846,,,,,2005-03-06 23:22:00.00
205,TRADE,2005,9,23,,,2006,4,13,2005-03-06 23:22:00.00
205,TRADE,2005,23,9,,,2006,3,9,2005-03-06 23:22:00.00
206,EXTEND,2005,4,,25843,2006,,,,2005-03-06 23:26:00.00
207,EXTEND,2005,4,,26053,2007,,,,2005-03-06 23:27:00.00
207,EXTEND,2005,4,,25943,2006,,,,2005-03-06 23:27:00.00
207,EXTEND,2005,4,,26565,2006,,,,2005-03-06 23:27:00.00
207,EXTEND,2005,4,,26269,2006,,,,2005-03-06 23:27:00.00
207,EXTEND,2005,4,,26016,2006,,,,2005-03-06 23:27:00.00
208,EXTEND,2005,4,,25972,2006,,,,2005-03-06 23:28:00.00
208,EXTEND,2005,4,,25577,2008,,,,2005-03-06 23:28:00.00
209,EXTEND,2005,4,,26555,2006,,,,2005-03-06 23:29:00.00
209,EXTEND,2005,4,,24580,2006,,,,2005-03-06 23:29:00.00
209,EXTEND,2005,4,,26481,2006,,,,2005-03-06 23:29:00.00
209,EXTEND,2005,4,,20619,2006,,,,2005-03-06 23:29:00.00
210,EXTEND,2005,4,,26601,2009,,,,2005-03-06 23:30:00.00
210,EXTEND,2005,4,,13144,2006,,,,2005-03-06 23:30:00.00
210,EXTEND,2005,4,,25763,2006,,,,2005-03-06 23:30:00.00
211,EXTEND,2005,24,,26135,2006,,,,2005-03-07 19:34:00.00
212,EXTEND,2005,8,,26701,2006,,,,2005-03-07 19:36:00.00
212,EXTEND,2005,8,,26683,2006,,,,2005-03-07 19:36:00.00
212,EXTEND,2005,8,,25888,2006,,,,2005-03-07 19:36:00.00
212,EXTEND,2005,8,,26404,2006,,,,2005-03-07 19:36:00.00
212,EXTEND,2005,8,,26654,2006,,,,2005-03-07 19:36:00.00
212,EXTEND,2005,8,,26666,2006,,,,2005-03-07 19:36:00.00
213,TRADE,2005,12,11,14612,,,,,2005-03-09 01:14:00.00
213,TRADE,2005,11,12,25711,,,,,2005-03-09 01:14:00.00
214,TRADE,2005,2,7,24732,,,,,2005-03-09 01:19:00.00
214,TRADE,2005,7,2,19926,,,,,2005-03-09 01:19:00.00
214,TRADE,2005,7,2,,,2006,2,2,2005-03-09 01:19:00.00
215,TRADE,2005,10,16,26348,,,,,2005-03-10 00:00:00.00
215,TRADE,2005,10,16,10834,,,,,2005-03-10 00:00:00.00
215,TRADE,2005,10,16,,,2006,4,20,2005-03-10 00:00:00.00
215,TRADE,2005,16,10,25032,,,,,2005-03-10 00:00:00.00
215,TRADE,2005,16,10,15005,,,,,2005-03-10 00:00:00.00
216,TRADE,2005,5,11,13644,,,,,2005-03-10 00:10:00.00
216,TRADE,2005,11,5,24706,,,,,2005-03-10 00:10:00.00
216,TRADE,2005,11,5,25914,,,,,2005-03-10 00:10:00.00
217,TRADE,2005,3,7,11702,,,,,2005-03-11 00:04:00.00
217,TRADE,2005,7,3,10015,,,,,2005-03-11 00:04:00.00
217,TRADE,2005,7,3,26169,,,,,2005-03-11 00:04:00.00
217,TRADE,2005,7,3,25203,,,,,2005-03-11 00:04:00.00
217,TRADE,2005,7,3,18164,,,,,2005-03-11 00:04:00.00
218,EXTEND,2005,22,,25734,2008,,,,2005-03-11 00:12:00.00
219,EXTEND,2005,22,,26685,2006,,,,2005-03-11 00:13:00.00
219,EXTEND,2005,22,,26544,2006,,,,2005-03-11 00:13:00.00
219,EXTEND,2005,22,,25165,2007,,,,2005-03-11 00:13:00.00
219,EXTEND,2005,22,,26387,2007,,,,2005-03-11 00:13:00.00
220,EXTEND,2005,22,,26228,2007,,,,2005-03-11 00:14:00.00
220,EXTEND,2005,22,,25907,2007,,,,2005-03-11 00:14:00.00
221,EXTEND,2005,22,,25540,2006,,,,2005-03-11 00:15:00.00
221,EXTEND,2005,22,,24620,2006,,,,2005-03-11 00:15:00.00
221,EXTEND,2005,22,,26508,2006,,,,2005-03-11 00:15:00.00
222,EXTEND,2005,22,,26673,2008,,,,2005-03-11 00:16:00.00
222,EXTEND,2005,22,,26367,2009,,,,2005-03-11 00:16:00.00
222,EXTEND,2005,22,,26541,2006,,,,2005-03-11 00:16:00.00
222,EXTEND,2005,22,,25799,2006,,,,2005-03-11 00:16:00.00
222,EXTEND,2005,22,,25517,2007,,,,2005-03-11 00:16:00.00
223,EXTEND,2005,22,,25171,2006,,,,2005-03-11 00:17:00.00
224,EXTEND,2005,24,,26076,2007,,,,2005-03-12 02:39:00.00
225,EXTEND,2005,24,,25675,2006,,,,2005-03-12 02:40:00.00
225,EXTEND,2005,24,,24905,2007,,,,2005-03-12 02:40:00.00
226,EXTEND,2005,10,,26371,2008,,,,2005-03-12 03:00:00.00
226,EXTEND,2005,10,,25933,2006,,,,2005-03-12 03:00:00.00
226,EXTEND,2005,10,,26130,2006,,,,2005-03-12 03:00:00.00
226,EXTEND,2005,10,,26684,2007,,,,2005-03-12 03:00:00.00
227,EXTEND,2005,10,,25186,2009,,,,2005-03-12 03:01:00.00
227,EXTEND,2005,10,,24822,2008,,,,2005-03-12 03:01:00.00
228,SIGN,2005,1,,18791,,,,,2005-03-12 13:23:00.00
229,SIGN,2005,13,,25903,,,,,2005-03-12 13:24:00.00
230,SIGN,2005,19,,15245,,,,,2005-03-12 13:32:00.00
231,SIGN,2005,3,,13690,,,,,2005-03-12 13:34:00.00
232,SIGN,2005,11,,26372,,,,,2005-03-12 13:36:00.00
233,SIGN,2005,24,,13838,,,,,2005-03-12 13:38:00.00
234,SIGN,2005,8,,24919,,,,,2005-03-12 13:42:00.00
234,SIGN,2005,12,,24543,,,,,2005-03-12 13:42:00.00
235,SIGN,2005,6,,24779,,,,,2005-03-12 13:44:00.00
236,SIGN,2005,23,,24488,,,,,2005-03-12 13:45:00.00
236,SIGN,2005,17,,25063,,,,,2005-03-12 13:45:00.00
237,SIGN,2005,14,,13729,,,,,2005-03-12 13:47:00.00
238,SIGN,2005,15,,24823,,,,,2005-03-12 13:55:00.00
239,SIGN,2005,2,,21637,,,,,2005-03-12 13:57:00.00
240,SIGN,2005,20,,24880,,,,,2005-03-12 14:00:00.00
240,SIGN,2005,21,,24749,,,,,2005-03-12 14:00:00.00
240,SIGN,2005,18,,11648,,,,,2005-03-12 14:00:00.00
241,SIGN,2005,7,,18128,,,,,2005-03-12 14:01:00.00
241,SIGN,2005,9,,25882,,,,,2005-03-12 14:01:00.00
242,SIGN,2005,24,,24810,,,,,2005-03-12 14:03:00.00
243,SIGN,2005,8,,23394,,,,,2005-03-12 14:04:00.00
244,SIGN,2005,13,,25469,,,,,2005-03-12 14:05:00.00
245,SIGN,2005,15,,25045,,,,,2005-03-12 14:06:00.00
246,SIGN,2005,19,,19835,,,,,2005-03-12 14:08:00.00
247,SIGN,2005,1,,21378,,,,,2005-03-12 14:11:00.00
247,SIGN,2005,6,,24663,,,,,2005-03-12 14:11:00.00
248,SIGN,2005,17,,24812,,,,,2005-03-12 14:13:00.00
249,SIGN,2005,14,,25510,,,,,2005-03-12 14:14:00.00
250,SIGN,2005,2,,26080,,,,,2005-03-12 14:16:00.00
251,SIGN,2005,20,,24916,,,,,2005-03-12 14:17:00.00
252,SIGN,2005,21,,25459,,,,,2005-03-12 14:18:00.00
253,SIGN,2005,7,,19565,,,,,2005-03-12 14:21:00.00
254,SIGN,2005,9,,25958,,,,,2005-03-12 14:22:00.00
255,SIGN,2005,8,,25386,,,,,2005-03-12 14:29:00.00
256,SIGN,2005,13,,26028,,,,,2005-03-12 14:30:00.00
257,SIGN,2005,6,,10176,,,,,2005-03-12 14:31:00.00
258,SIGN,2005,14,,20718,,,,,2005-03-12 14:38:00.00
259,SIGN,2005,20,,24675,,,,,2005-03-12 14:40:00.00
260,SIGN,2005,7,,17664,,,,,2005-03-12 14:41:00.00
261,SIGN,2005,6,,22712,,,,,2005-03-12 14:45:00.00
262,SIGN,2005,14,,16553,,,,,2005-03-12 14:46:00.00
263,SIGN,2005,20,,25825,,,,,2005-03-12 14:47:00.00
264,SIGN,2005,6,,19710,,,,,2005-03-12 14:50:00.00
265,SIGN,2005,14,,24667,,,,,2005-03-12 14:51:00.00
265,SIGN,2005,20,,26022,,,,,2005-03-12 14:51:00.00
266,TRADE,2005,12,10,26060,,,,,2005-03-15 23:36:00.00
266,TRADE,2005,12,10,25874,,,,,2005-03-15 23:36:00.00
266,TRADE,2005,12,10,,,2006,1,10,2005-03-15 23:36:00.00
266,TRADE,2005,10,12,24543,,,,,2005-03-15 23:36:00.00
266,TRADE,2005,10,12,26672,,,,,2005-03-15 23:36:00.00
266,TRADE,2005,10,12,,,2006,3,12,2005-03-15 23:36:00.00
266,TRADE,2005,10,12,,,2006,4,12,2005-03-15 23:36:00.00
267,EXTEND,2005,23,,25778,2006,,,,2005-03-15 23:44:00.00
267,EXTEND,2005,23,,25807,2006,,,,2005-03-15 23:44:00.00
267,EXTEND,2005,23,,26463,2006,,,,2005-03-15 23:44:00.00
268,TRADE,2005,17,9,20409,,,,,2005-03-16 22:41:00.00
268,TRADE,2005,9,17,15478,,,,,2005-03-16 22:41:00.00
268,TRADE,2005,9,17,25089,,,,,2005-03-16 22:41:00.00
269,EXTEND,2005,1,,25649,2006,,,,2005-03-16 22:47:00.00
269,EXTEND,2005,1,,25094,2006,,,,2005-03-16 22:47:00.00
269,EXTEND,2005,1,,24931,2006,,,,2005-03-16 22:47:00.00
270,EXTEND,2005,1,,24805,2006,,,,2005-03-16 22:48:00.00
270,EXTEND,2005,1,,24637,2006,,,,2005-03-16 22:48:00.00
270,EXTEND,2005,1,,24648,2006,,,,2005-03-16 22:48:00.00
270,EXTEND,2005,1,,24715,2006,,,,2005-03-16 22:48:00.00
271,EXTEND,2005,1,,24721,2006,,,,2005-03-16 22:49:00.00
272,EXTEND,2005,24,,25656,2007,,,,2005-03-17 12:23:00.00
272,EXTEND,2005,24,,26655,2006,,,,2005-03-17 12:23:00.00
273,EXTEND,2005,2,,25850,2006,,,,2005-03-17 23:29:00.00
273,EXTEND,2005,2,,22458,2006,,,,2005-03-17 23:29:00.00
273,EXTEND,2005,2,,24159,2006,,,,2005-03-17 23:29:00.00
274,EXTEND,2005,2,,25307,2006,,,,2005-03-17 23:30:00.00
274,EXTEND,2005,2,,25788,2006,,,,2005-03-17 23:30:00.00
274,EXTEND,2005,2,,22217,2006,,,,2005-03-17 23:30:00.00
274,EXTEND,2005,2,,26138,2007,,,,2005-03-17 23:30:00.00
275,EXTEND,2005,2,,18149,2006,,,,2005-03-17 23:31:00.00
275,EXTEND,2005,2,,19349,2006,,,,2005-03-17 23:31:00.00
275,EXTEND,2005,2,,26218,2006,,,,2005-03-17 23:31:00.00
276,EXTEND,2005,2,,26083,2006,,,,2005-03-17 23:32:00.00
276,EXTEND,2005,2,,26390,2006,,,,2005-03-17 23:32:00.00
276,EXTEND,2005,2,,25610,2006,,,,2005-03-17 23:32:00.00
277,EXTEND,2005,2,,26113,2006,,,,2005-03-17 23:36:00.00
278,SIGN,2005,5,,24838,,,,,2005-03-19 23:58:00.00
279,SIGN,2005,8,,25477,,,,,2005-03-20 00:02:00.00
280,SIGN,2005,1,,25112,,,,,2005-03-20 00:03:00.00
281,SIGN,2005,3,,12056,,,,,2005-03-20 00:05:00.00
282,SIGN,2005,24,,26356,,,,,2005-03-20 00:07:00.00
283,SIGN,2005,12,,14092,,,,,2005-03-20 00:08:00.00
284,SIGN,2005,13,,26220,,,,,2005-03-20 00:10:00.00
285,SIGN,2005,23,,26679,,,,,2005-03-20 00:11:00.00
286,SIGN,2005,6,,21327,,,,,2005-03-20 00:12:00.00
287,SIGN,2005,11,,10373,,,,,2005-03-20 00:27:00.00
288,SIGN,2005,4,,26597,,,,,2005-03-20 00:28:00.00
288,SIGN,2005,17,,25742,,,,,2005-03-20 00:28:00.00
289,SIGN,2005,14,,24485,,,,,2005-03-20 00:30:00.00
290,SIGN,2005,15,,25704,,,,,2005-03-20 00:32:00.00
290,SIGN,2005,2,,25668,,,,,2005-03-20 00:32:00.00
290,SIGN,2005,20,,25535,,,,,2005-03-20 00:32:00.00
291,SIGN,2005,21,,11210,,,,,2005-03-20 00:33:00.00
291,SIGN,2005,16,,24592,,,,,2005-03-20 00:33:00.00
291,SIGN,2005,18,,26216,,,,,2005-03-20 00:33:00.00
292,SIGN,2005,7,,16564,,,,,2005-03-20 00:34:00.00
292,SIGN,2005,9,,26394,,,,,2005-03-20 00:34:00.00
293,SIGN,2005,24,,25021,,,,,2005-03-20 00:38:00.00
294,SIGN,2005,8,,26156,,,,,2005-03-20 00:40:00.00
295,SIGN,2005,23,,25131,,,,,2005-03-20 00:42:00.00
296,SIGN,2005,3,,25548,,,,,2005-03-20 00:43:00.00
297,SIGN,2005,4,,24836,,,,,2005-03-20 00:44:00.00
298,SIGN,2005,11,,24682,,,,,2005-03-20 00:49:00.00
299,SIGN,2005,1,,23644,,,,,2005-03-20 00:58:00.00
300,SIGN,2005,6,,25618,,,,,2005-03-20 00:59:00.00
300,SIGN,2005,17,,12302,,,,,2005-03-20 00:59:00.00
300,SIGN,2005,14,,24575,,,,,2005-03-20 00:59:00.00
300,SIGN,2005,20,,21307,,,,,2005-03-20 00:59:00.00
300,SIGN,2005,21,,23872,,,,,2005-03-20 00:59:00.00
301,SIGN,2005,16,,25756,,,,,2005-03-20 01:01:00.00
301,SIGN,2005,18,,24569,,,,,2005-03-20 01:01:00.00
301,SIGN,2005,7,,25129,,,,,2005-03-20 01:01:00.00
301,SIGN,2005,9,,17291,,,,,2005-03-20 01:01:00.00
302,SIGN,2005,6,,24912,,,,,2005-03-20 01:13:00.00
303,SIGN,2005,4,,26690,,,,,2005-03-20 01:14:00.00
303,SIGN,2005,8,,25956,,,,,2005-03-20 01:14:00.00
303,SIGN,2005,24,,25733,,,,,2005-03-20 01:14:00.00
303,SIGN,2005,3,,15044,,,,,2005-03-20 01:14:00.00
304,SIGN,2005,23,,24657,,,,,2005-03-20 01:15:00.00
304,SIGN,2005,11,,24465,,,,,2005-03-20 01:15:00.00
304,SIGN,2005,20,,24625,,,,,2005-03-20 01:15:00.00
304,SIGN,2005,16,,14789,,,,,2005-03-20 01:15:00.00
304,SIGN,2005,9,,19683,,,,,2005-03-20 01:15:00.00
305,SIGN,2005,8,,26389,,,,,2005-03-20 01:29:00.00
306,SIGN,2005,23,,26112,,,,,2005-03-20 01:30:00.00
306,SIGN,2005,4,,24767,,,,,2005-03-20 01:30:00.00
306,SIGN,2005,3,,25328,,,,,2005-03-20 01:30:00.00
306,SIGN,2005,20,,26490,,,,,2005-03-20 01:30:00.00
306,SIGN,2005,16,,25512,,,,,2005-03-20 01:30:00.00
306,SIGN,2005,9,,25523,,,,,2005-03-20 01:30:00.00
307,SIGN,2005,4,,26132,,,,,2005-03-20 01:38:00.00
308,SIGN,2005,23,,26341,,,,,2005-03-20 01:39:00.00
308,SIGN,2005,20,,24897,,,,,2005-03-20 01:39:00.00
309,SIGN,2005,9,,25802,,,,,2005-03-20 01:40:00.00
310,SIGN,2005,23,,26542,,,,,2005-03-20 01:41:00.00
310,SIGN,2005,9,,25587,,,,,2005-03-20 01:41:00.00
311,EXTEND,2005,24,,24827,2006,,,,2005-03-21 12:28:00.00
312,TRADE,2005,23,13,10420,,,,,2005-03-22 00:15:00.00
312,TRADE,2005,23,13,23858,,,,,2005-03-22 00:15:00.00
312,TRADE,2005,23,13,,,2006,4,7,2005-03-22 00:15:00.00
312,TRADE,2005,23,13,,,2006,4,6,2005-03-22 00:15:00.00
312,TRADE,2005,13,23,24511,,,,,2005-03-22 00:15:00.00
313,TRADE,2005,23,22,25731,,,,,2005-03-22 16:19:00.00
313,TRADE,2005,22,23,26477,,,,,2005-03-22 16:19:00.00
314,EXTEND,2005,10,,20955,2006,,,,2005-03-23 21:35:00.00
314,EXTEND,2005,10,,26273,2007,,,,2005-03-23 21:35:00.00
315,EXTEND,2005,10,,26327,2008,,,,2005-03-23 21:36:00.00
316,EXTEND,2005,10,,23376,2006,,,,2005-03-23 21:37:00.00
316,EXTEND,2005,10,,26348,2007,,,,2005-03-23 21:37:00.00
317,EXTEND,2005,10,,26060,2006,,,,2005-03-23 21:38:00.00
318,EXTEND,2005,10,,25384,2008,,,,2005-03-23 21:39:00.00
319,EXTEND,2005,10,,26052,2007,,,,2005-03-23 23:09:00.00
319,EXTEND,2005,10,,26519,2006,,,,2005-03-23 23:09:00.00
320,EXTEND,2005,10,,26098,2009,,,,2005-03-23 23:10:00.00
320,EXTEND,2005,10,,24822,2009,,,,2005-03-23 23:10:00.00
321,EXTEND,2005,9,,25926,2006,,,,2005-03-23 23:42:00.00
322,EXTEND,2005,1,,21378,2006,,,,2005-03-25 00:37:00.00
322,EXTEND,2005,1,,26614,2006,,,,2005-03-25 00:37:00.00
323,EXTEND,2005,22,,25799,2007,,,,2005-03-25 12:09:00.00
324,EXTEND,2005,22,,23480,2006,,,,2005-03-25 12:12:00.00
324,EXTEND,2005,22,,26376,2007,,,,2005-03-25 12:12:00.00
324,EXTEND,2005,22,,25517,2008,,,,2005-03-25 12:12:00.00
325,EXTEND,2005,22,,25102,2006,,,,2005-03-25 12:13:00.00
326,EXTEND,2005,21,,26591,2006,,,,2005-03-28 16:38:00.00
327,EXTEND,2005,3,,13806,2007,,,,2005-03-28 16:39:00.00
328,EXTEND,2005,3,,25092,2009,,,,2005-03-28 16:40:00.00
328,EXTEND,2005,3,,25766,2007,,,,2005-03-28 16:40:00.00
328,EXTEND,2005,3,,24989,2006,,,,2005-03-28 16:40:00.00
328,EXTEND,2005,3,,13690,2006,,,,2005-03-28 16:40:00.00
328,EXTEND,2005,3,,18669,2006,,,,2005-03-28 16:40:00.00
328,EXTEND,2005,3,,25314,2007,,,,2005-03-28 16:40:00.00
329,EXTEND,2005,3,,26539,2006,,,,2005-03-28 16:41:00.00
329,EXTEND,2005,3,,25571,2007,,,,2005-03-28 16:41:00.00
329,EXTEND,2005,3,,12486,2006,,,,2005-03-28 16:41:00.00
329,EXTEND,2005,3,,14020,2006,,,,2005-03-28 16:41:00.00
329,EXTEND,2005,3,,26316,2006,,,,2005-03-28 16:41:00.00
329,EXTEND,2005,3,,25840,2006,,,,2005-03-28 16:41:00.00
330,EXTEND,2005,3,,25140,2006,,,,2005-03-28 16:42:00.00
331,SIGN,2005,13,,13681,,,,,2005-03-28 23:00:00.00
331,SIGN,2005,5,,25666,,,,,2005-03-28 23:00:00.00
331,SIGN,2005,24,,24538,,,,,2005-03-28 23:00:00.00
332,SIGN,2005,6,,25403,,,,,2005-03-28 23:14:00.00
333,SIGN,2005,1,,24464,,,,,2005-03-28 23:15:00.00
334,SIGN,2005,11,,20462,,,,,2005-03-28 23:16:00.00
335,SIGN,2005,23,,26514,,,,,2005-03-28 23:39:00.00
336,SIGN,2005,4,,19952,,,,,2005-03-28 23:42:00.00
336,SIGN,2005,14,,24610,,,,,2005-03-28 23:42:00.00
337,SIGN,2005,15,,26540,,,,,2005-03-28 23:43:00.00
338,SIGN,2005,19,,25446,,,,,2005-03-28 23:44:00.00
339,SIGN,2005,3,,21349,,,,,2005-03-29 00:31:00.00
340,SIGN,2005,17,,21896,,,,,2005-03-29 00:32:00.00
341,SIGN,2005,2,,26692,,,,,2005-03-29 00:36:00.00
341,SIGN,2005,20,,24909,,,,,2005-03-29 00:36:00.00
341,SIGN,2005,21,,26170,,,,,2005-03-29 00:36:00.00
341,SIGN,2005,16,,26102,,,,,2005-03-29 00:36:00.00
341,SIGN,2005,18,,25201,,,,,2005-03-29 00:36:00.00
342,SIGN,2005,7,,13918,,,,,2005-03-29 00:37:00.00
342,SIGN,2005,10,,11452,,,,,2005-03-29 00:37:00.00
343,SIGN,2005,13,,20833,,,,,2005-03-29 00:38:00.00
344,SIGN,2005,3,,23350,,,,,2005-03-29 00:39:00.00
345,SIGN,2005,6,,25190,,,,,2005-03-29 00:42:00.00
345,SIGN,2005,5,,25207,,,,,2005-03-29 00:42:00.00
346,SIGN,2005,1,,20962,,,,,2005-03-29 00:45:00.00
347,SIGN,2005,19,,18580,,,,,2005-03-29 00:47:00.00
348,SIGN,2005,11,,25425,,,,,2005-03-29 00:49:00.00
349,SIGN,2005,23,,20539,,,,,2005-03-29 00:50:00.00
350,SIGN,2005,17,,24885,,,,,2005-03-29 00:52:00.00
351,SIGN,2005,15,,24835,,,,,2005-03-29 00:53:00.00
351,SIGN,2005,14,,20771,,,,,2005-03-29 00:53:00.00
